Name,Behavior,Storage,FileSpec,FileSpecSustain,FileSpecRelease,Template,Loadspec,Secondary,SustainAlias,ReleaseAlias,Bus,VolumeGroup,DuckGroup,Duck,ReverbSend,CenterSend,VolMin,VolMax,DistMin,DistMaxDry,DistMaxWet,DryMinCurve,DryMaxCurve,WetMinCurve,WetMaxCurve,LimitCount,LimitType,EntityLimitCount,EntityLimitType,PitchMin,PitchMax,PriorityMin,PriorityMax,PriorityThresholdMin,PriorityThresholdMax,AmplitudePriority,PanType,Pan,Futz,Looping,RandomizeType,Probability,StartDelay,EnvelopMin,EnvelopMax,EnvelopPercent,OcclusionLevel,IsBig,DistanceLpf,FluxType,FluxTime,Subtitle,Doppler,ContextType,ContextValue,ContextType1,ContextValue1,ContextType2,ContextValue2,ContextType3,ContextValue3,Timescale,IsMusic,IsCinematic,FadeIn,FadeOut,Pauseable,StopOnEntDeath,Compression,StopOnPlay,DopplerScale,FutzPatch,VoiceLimit,IgnoreMaxDist,NeverPlayTwice,ContinuousPan,FileSource,FileSourceSustain,FileSourceRelease,FileTarget,FileTargetSustain,FileTargetRelease,Platform,Language,OutputDevices,PlatformMask,WiiUMono,StopAlias,DistanceLpfMin,DistanceLpfMax,FacialAnimationName,RestartContextLoops,SilentInCPZ,ContextFailsafe,GPAD,GPADOnly,MuteVoice,MuteMusic,RowSourceFileName,RowSourceShortName,RowSourceLineNumber
wpn_apex_prowler_clip_out,,loaded,apex\wpn\prowler\wpn_apex_prowler_clip_out.wav,,,,,,,,BUS_FX,grp_foley,snp_foley,,61,0,76,80,0,10000,10000,allon,default,allon,default,8,priority,8,oldest,-88,84,70,70,0.25,1,no,2d,front_mostly,,nonlooping,,1,0,0,0,0,0.25,,yes,,0,,no,water,over,,,,,,,yes,no,no,0,0,,no,,,,,,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,
wpn_apex_beam_rifle_fire_npc,,loaded,apex\wpn\beam_rifle\wpn_apex_beam_rifle_fire.wav,,,,,wpn_apex_beam_rifle_lfe_npc,,,BUS_FX,grp_weapon_3p,snp_wpn_3p,cmn_sniper_fire_3rd,65,0,80,80,800,10000,10000,defaultmin,default,alloff,rcurve3,8,priority,3,oldest,0,0,40,90,0.25,0.8,no,3d,default,,nonlooping,,1,0,1500,12000,0,0.3,,yes,,0,,no,water,over,,,,,,,yes,no,no,0,0,,no,,,,,,no,no,yes,,,,,,,,,,,,,1500,7000,,no,no,no,no,no,no,no,,,
wpn_apex_beam_rifle_fire_npc,,loaded,apex\wpn\beam_rifle\wpn_apex_beam_rifle_fire_01.wav,,,,,wpn_apex_beam_rifle_lfe_npc,,,BUS_FX,grp_weapon_3p,snp_wpn_3p,cmn_sniper_fire_3rd,70,0,85,85,800,6000,6000,defaultmin,default,allon,default,8,priority,3,oldest,0,0,40,90,0.25,0.8,no,3d,default,,nonlooping,,1,0,1500,12000,0,0.3,,yes,,0,,no,water,under,,,,,,,yes,no,no,0,0,,no,,,,,,no,no,yes,,,,,,,,,,,,,1500,7000,,no,no,no,no,no,no,no,,,
wpn_apex_beam_rifle_fire_plr,,loaded,apex\wpn\beam_rifle\wpn_apex_beam_rifle_fire.wav,,,,,wpn_apex_beam_rifle_lfe,,,BUS_FX,grp_weapon,snp_wpn_1p,wpn_sniper_shot_plr,82,0,82,82,0,10000,10000,allon,default,allon,default,8,priority,3,oldest,0,0,90,90,0.25,1,no,2d,front,,nonlooping,,1,0,0,0,0,0.25,,yes,,0,,no,water,under,,,,,,,yes,no,no,0,0,,no,,,,,,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,
wpn_apex_beam_rifle_fire_plr,,loaded,apex\wpn\beam_rifle\wpn_apex_beam_rifle_fire_01.wav,,,,,wpn_apex_beam_rifle_lfe,,,BUS_FX,grp_weapon,snp_wpn_1p,wpn_sniper_shot_plr,65,0,88,88,0,10000,10000,allon,default,allon,default,8,priority,3,oldest,0,0,90,90,0.25,1,no,2d,front,,nonlooping,,1,0,0,0,0,0.25,,yes,,0,,no,water,over,,,,,,,yes,no,no,0,0,,no,,,,,,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,
wpn_apex_beam_rifle_lfe,,loaded,apex\wpn\beam_rifle\wpn_apex_beam_rifle_lfe.wav,,,,,wpn_dsr50_fire_plr_decay,,,BUS_HDRFX,grp_wpn_lfe,snp_wpn_1p_act,,0,0,85,85,0,10000,10000,allon,default,allon,default,8,priority,1,oldest,0,0,90,90,0.25,1,no,2d,lfe,,nonlooping,,1,0,0,0,0,0.25,,yes,,0,,no,water,over,,,,,,,yes,no,no,0,0,,no,,,,,,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,
wpn_apex_beam_rifle_lfe,,loaded,apex\wpn\beam_rifle\wpn_apex_beam_rifle_lfe.wav,,,,,wpn_rifle_ssw_plr_decay,,,BUS_HDRFX,grp_wpn_lfe,snp_wpn_1p_act,,0,0,84,84,0,10000,10000,allon,default,allon,default,8,priority,1,oldest,0,0,90,90,0.25,1,no,2d,lfe,,nonlooping,,1,0,0,0,0,0.25,,yes,,0,,no,water,under,,,,,,,yes,no,no,0,0,,no,,,,,,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,
wpn_apex_beam_rifle_lfe_npc,,loaded,apex\wpn\beam_rifle\wpn_apex_beam_rifle_lfe.wav,,,,,wpn_dsr50_fire_npc_decay,,,BUS_HDRFX,grp_wpn_lfe,snp_wpn_3p,,0,0,84,84,100,574,574,defaultmin,default,allon,default,3,priority,1,oldest,0,0,40,90,0.25,0.8,no,3d,lfe,,nonlooping,,1,0,0,0,0,0.3,,no,,0,,no,water,over,,,,,,,yes,no,no,0,64,,no,,,,,,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,
wpn_apex_beam_rifle_lfe_npc,,loaded,apex\wpn\beam_rifle\wpn_apex_beam_rifle_lfe.wav,,,,,wpn_rifle_ssw_npc_decay,,,BUS_HDRFX,grp_wpn_lfe,snp_wpn_3p,,0,0,84,84,100,574,574,defaultmin,default,allon,default,3,priority,1,oldest,0,0,40,90,0.25,0.8,no,3d,lfe,,nonlooping,,1,0,0,0,0,0.3,,no,,0,,no,water,under,,,,,,,yes,no,no,0,64,,no,,,,,,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,
wpn_apex_beam_rifle_clip_in,,loaded,apex\wpn\beam_rifle\wpn_apex_beam_rifle_clip_in.wav,,,,,,,,BUS_FX,grp_foley,snp_foley,,61,0,76,80,0,10000,10000,allon,default,allon,default,8,priority,8,oldest,-88,84,70,70,0.25,1,no,2d,front_mostly,,nonlooping,,1,0,0,0,0,0.25,,yes,,0,,no,water,over,,,,,,,yes,no,no,0,0,,no,,,,,,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,
wpn_apex_beam_rifle_clip_out,,loaded,apex\wpn\beam_rifle\wpn_apex_beam_rifle_clip_out.wav,,,,,,,,BUS_FX,grp_foley,snp_foley,,61,0,76,80,0,10000,10000,allon,default,allon,default,8,priority,8,oldest,-88,84,70,70,0.25,1,no,2d,front_mostly,,nonlooping,,1,0,0,0,0,0.25,,yes,,0,,no,water,over,,,,,,,yes,no,no,0,0,,no,,,,,,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,
wpn_apex_beam_rifle_close_barrel,,loaded,apex\wpn\beam_rifle\wpn_apex_beam_rifle_close_barrel.wav,,,,,,,,BUS_FX,grp_foley,snp_foley,,61,0,76,80,0,10000,10000,allon,default,allon,default,8,priority,8,oldest,-88,84,70,70,0.25,1,no,2d,front_mostly,,nonlooping,,1,0,0,0,0,0.25,,yes,,0,,no,water,over,,,,,,,yes,no,no,0,0,,no,,,,,,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,
wpn_apex_beam_rifle_open_barrel,,loaded,apex\wpn\beam_rifle\wpn_apex_beam_rifle_open_barrel.wav,,,,,,,,BUS_FX,grp_foley,snp_foley,,61,0,76,80,0,10000,10000,allon,default,allon,default,8,priority,8,oldest,-88,84,70,70,0.25,1,no,2d,front_mostly,,nonlooping,,1,0,0,0,0,0.25,,yes,,0,,no,water,over,,,,,,,yes,no,no,0,0,,no,,,,,,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,
wpn_apex_beam_rifle_press,,loaded,apex\wpn\beam_rifle\wpn_apex_beam_rifle_press.wav,,,,,,,,BUS_FX,grp_foley,snp_foley,,61,0,76,80,0,10000,10000,allon,default,allon,default,8,priority,8,oldest,-88,84,70,70,0.25,1,no,2d,front_mostly,,nonlooping,,1,0,0,0,0,0.25,,yes,,0,,no,water,over,,,,,,,yes,no,no,0,0,,no,,,,,,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,
wpn_apex_alternator_fire_npc,,loaded,apex\wpn\alternator\wpn_apex_alternator_start.wav,,,,,wpn_apex_alternator_lfe_npc,,,BUS_FX,grp_weapon_3p,snp_wpn_3p,,59,0,76,76,1000,6000,6000,defaultmin,default,alloff,rcurve3,8,priority,3,oldest,0,0,40,90,0.25,0.8,no,3d,default,,nonlooping,,1,0,1500,12000,0,0.5,,yes,,0,,no,water,over,,,,,,,yes,no,no,0,0,,no,,,,,,no,no,yes,,,,,,,,,,,,,1500,6000,,no,no,no,no,no,no,no,,,
wpn_apex_alternator_fire_npc,,loaded,apex\wpn\alternator\wpn_apex_alternator_start.wav,,,,,wpn_apex_alternator_lfe_npc,,,BUS_FX,grp_weapon_3p,snp_wpn_3p,,70,0,80,80,1500,6000,6000,defaultmin,default,allon,default,8,priority,3,oldest,0,0,40,90,0.25,0.8,no,3d,default,,nonlooping,,1,0,1500,12000,0,0.5,,yes,,0,,no,water,under,,,,,,,yes,no,no,0,0,,no,,,,,,no,no,yes,,,,,,,,,,,,,750,3000,,no,no,no,no,no,no,no,,,
wpn_apex_alternator_fire_plr,,loaded,apex\wpn\alternator\wpn_apex_alternator_start.wav,,,,,wpn_apex_alternator_lfe_plr,,,BUS_FX,grp_weapon,snp_wpn_1p_shot,wpn_cmn_shot_plr,65,0,79,79,0,10000,10000,allon,default,allon,default,8,priority,1,oldest,0,0,90,90,0.25,1,no,2d,front,,nonlooping,,1,0,0,0,0,0.25,,yes,,0,,no,water,over,,,,,,,yes,no,no,0,120,,no,,,,,,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,
wpn_apex_alternator_fire_plr,,loaded,apex\wpn\alternator\wpn_apex_alternator_start.wav,,,,,wpn_apex_alternator_lfe_plr,,,BUS_FX,grp_weapon,snp_wpn_1p_shot,wpn_cmn_shot_plr,82,0,82,82,0,10000,10000,allon,default,allon,default,8,priority,1,oldest,0,0,90,90,0.25,1,no,2d,front,,nonlooping,,1,0,0,0,0,0.25,,yes,,0,,no,water,under,,,,,,,yes,no,no,0,120,,no,,,,,,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,
wpn_apex_alternator_lfe_npc,,loaded,apex\wpn\alternator\wpn_apex_alternator_lfe.wav,,apex\wpn\alternator\wpn_apex_alternator_lfe.wav,,,wpn_ar_int_augment_loop_npc,,,BUS_HDRFX,grp_wpn_lfe,snp_wpn_3p,,0,0,84,84,100,574,574,defaultmin,default,allon,default,3,priority,1,oldest,0,0,40,90,0.25,0.8,no,3d,lfe,,nonlooping,,1,0,0,0,0,0.5,,no,,0,,no,water,over,,,,,,,yes,no,no,0,64,,no,,,,,,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,
wpn_apex_alternator_lfe_npc,,loaded,apex\wpn\alternator\wpn_apex_alternator_lfe.wav,,apex\wpn\alternator\wpn_apex_alternator_lfe.wav,,,,,,BUS_HDRFX,grp_wpn_lfe,snp_wpn_3p,,0,0,84,84,100,574,574,defaultmin,default,allon,default,3,priority,1,oldest,0,0,40,90,0.25,0.8,no,3d,lfe,,nonlooping,,1,0,0,0,0,0.5,,no,,0,,no,water,under,,,,,,,yes,no,no,0,64,,no,,,,,,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,
wpn_apex_alternator_lfe_plr,,loaded,apex\wpn\alternator\wpn_apex_alternator_lfe.wav,,apex\wpn\alternator\wpn_apex_alternator_lfe.wav,,,wpn_ar_int_augment_loop,,,BUS_FX,grp_wpn_lfe,snp_wpn_1p_act,,0,0,99,99,0,10000,10000,allon,default,allon,default,8,priority,1,oldest,0,0,90,90,0.25,1,no,2d,lfe,,nonlooping,,1,0,0,0,0,0.25,,yes,,0,,no,water,over,,,,,,,yes,no,no,0,64,,no,,,,,,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,
wpn_apex_alternator_lfe_plr,,loaded,apex\wpn\alternator\wpn_apex_alternator_lfe.wav,,apex\wpn\alternator\wpn_apex_alternator_lfe.wav,,,,,,BUS_FX,grp_wpn_lfe,snp_wpn_1p_act,,0,0,99,99,0,10000,10000,allon,default,allon,default,8,priority,1,oldest,0,0,90,90,0.25,1,no,2d,lfe,,nonlooping,,1,0,0,0,0,0.25,,yes,,0,,no,water,under,,,,,,,yes,no,no,0,64,,no,,,,,,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,
wpn_apex_alternator_bolt_back,,loaded,apex\wpn\alternator\wpn_apex_alternator_bolt_back.wav,,,,,,,,BUS_FX,grp_foley,snp_foley,,61,0,76,80,0,10000,10000,allon,default,allon,default,8,priority,8,oldest,-88,84,70,70,0.25,1,no,2d,front_mostly,,nonlooping,,1,0,0,0,0,0.25,,yes,,0,,no,water,over,,,,,,,yes,no,no,0,0,,no,,,,,,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,
wpn_apex_alternator_bolt_forward,,loaded,apex\wpn\alternator\wpn_apex_alternator_bolt_forward.wav,,,,,,,,BUS_FX,grp_foley,snp_foley,,61,0,76,80,0,10000,10000,allon,default,allon,default,8,priority,8,oldest,-88,84,70,70,0.25,1,no,2d,front_mostly,,nonlooping,,1,0,0,0,0,0.25,,yes,,0,,no,water,over,,,,,,,yes,no,no,0,0,,no,,,,,,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,
wpn_apex_alternator_clip_in,,loaded,apex\wpn\alternator\wpn_apex_alternator_clip_in.wav,,,,,,,,BUS_FX,grp_foley,snp_foley,,61,0,76,80,0,10000,10000,allon,default,allon,default,8,priority,8,oldest,-88,84,70,70,0.25,1,no,2d,front_mostly,,nonlooping,,1,0,0,0,0,0.25,,yes,,0,,no,water,over,,,,,,,yes,no,no,0,0,,no,,,,,,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,
wpn_apex_alternator_clip_out,,loaded,apex\wpn\alternator\wpn_apex_alternator_clip_out.wav,,,,,,,,BUS_FX,grp_foley,snp_foley,,61,0,76,80,0,10000,10000,allon,default,allon,default,8,priority,8,oldest,-88,84,70,70,0.25,1,no,2d,front_mostly,,nonlooping,,1,0,0,0,0,0.25,,yes,,0,,no,water,over,,,,,,,yes,no,no,0,0,,no,,,,,,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,
wpn_apex_peacekeeper_fire_npc,,loaded,apex\wpn\peacekeeper\wpn_apex_peacekeeper_fire.wav,,,,,wpn_apex_peacekeeper_fire_npc2,,,BUS_FX,grp_weapon_3p,snp_wpn_3p,,65,0,79,79,800,6000,6000,defaultmin,default,alloff,rcurve3,8,priority,3,oldest,-200,200,40,90,0.25,0.8,no,3d,default,,nonlooping,,1,0,1500,12000,0,0.5,,yes,,0,,no,water,over,,,,,,,yes,no,no,0,0,,no,,,,,,no,no,yes,,,,,,,,,,,,,2500,4000,,no,no,no,no,no,no,no,,,
wpn_apex_peacekeeper_fire_npc,,loaded,apex\wpn\peacekeeper\wpn_apex_peacekeeper_fire_01.wav,,,,,wpn_apex_peacekeeper_fire_npc2,,,BUS_FX,grp_weapon_3p,snp_wpn_3p,,70,0,79,79,800,6000,6000,defaultmin,default,allon,default,8,priority,3,oldest,-200,200,40,90,0.25,0.8,no,3d,default,,nonlooping,,1,0,1500,12000,0,0.5,,yes,,0,,no,water,under,,,,,,,yes,no,no,0,0,,no,,,,,,no,no,yes,,,,,,,,,,,,,2500,7000,,no,no,no,no,no,no,no,,,
wpn_apex_peacekeeper_fire_npc2,,loaded,apex\wpn\peacekeeper\wpn_apex_peacekeeper_fire2.wav,,,,,wpn_apex_peacekeeper_npc_lfe,,,BUS_FX,grp_weapon_3p,snp_wpn_3p,,70,0,79,79,800,6000,6000,defaultmin,default,allon,default,8,priority,3,oldest,-200,200,40,90,0.25,0.8,no,3d,default,,nonlooping,,1,0,1500,12000,0,0.5,,yes,,0,,no,water,under,,,,,,,yes,no,no,0,0,,no,,,,,,no,no,yes,,,,,,,,,,,,,2500,7000,,no,no,no,no,no,no,no,,,
wpn_apex_peacekeeper_fire_plr,,loaded,apex\wpn\peacekeeper\wpn_apex_peacekeeper_fire.wav,,,,,wpn_apex_peacekeeper_fire_plr2,,,BUS_FX,grp_weapon,snp_wpn_1p_shot,,65,0,82,82,0,10000,10000,allon,default,allon,default,8,priority,3,oldest,0,0,90,90,0.25,1,no,2d,front,,nonlooping,,1,0,0,0,0,0.25,,no,,0,,no,water,over,,,,,,,yes,no,no,0,0,,no,,,,,,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,
wpn_apex_peacekeeper_fire_plr,,loaded,apex\wpn\peacekeeper\wpn_apex_peacekeeper_fire_01.wav,,,,,wpn_apex_peacekeeper_fire_plr2,,,BUS_FX,grp_weapon,snp_wpn_1p_shot,,82,0,82,82,0,10000,10000,allon,default,allon,default,8,priority,3,oldest,0,0,90,90,0.25,1,no,2d,front,,nonlooping,,1,0,0,0,0,0.25,,no,,0,,no,water,under,,,,,,,yes,no,no,0,0,,no,,,,,,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,
wpn_apex_peacekeeper_fire_plr2,,loaded,apex\wpn\peacekeeper\wpn_apex_peacekeeper_fire2.wav,,,,,wpn_apex_peacekeeper_lfe,,,BUS_FX,grp_weapon,snp_wpn_1p_shot,,65,0,82,82,0,10000,10000,allon,default,allon,default,8,priority,3,oldest,0,0,90,90,0.25,1,no,2d,front,,nonlooping,,1,0,0,0,0,0.25,,no,,0,,no,water,over,,,,,,,yes,no,no,0,0,,no,,,,,,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,
wpn_apex_peacekeeper_npc_lfe,,loaded,apex\wpn\peacekeeper\wpn_apex_peacekeeper_npc_lfe.wav,,,,,wpn_shotgun_fire_npc_decay,,,BUS_HDRFX,grp_wpn_lfe,snp_wpn_3p,,0,0,74,74,100,574,574,defaultmin,default,allon,default,3,priority,1,oldest,0,0,40,90,0.25,0.8,no,3d,lfe,,nonlooping,,1,0,0,0,0,0.5,,no,,0,,no,water,over,,,,,,,yes,no,no,0,64,,no,,,,,,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,
wpn_apex_peacekeeper_npc_lfe,,loaded,apex\wpn\peacekeeper\wpn_apex_peacekeeper_npc_lfe.wav,,,,,wpn_shotgun_fire_npc_decay,,,BUS_HDRFX,grp_wpn_lfe,snp_wpn_3p,,0,0,74,74,100,574,574,defaultmin,default,allon,default,3,priority,1,oldest,0,0,40,90,0.25,0.8,no,3d,lfe,,nonlooping,,1,0,0,0,0,0.5,,no,,0,,no,water,under,,,,,,,yes,no,no,0,64,,no,,,,,,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,
wpn_apex_peacekeeper_lfe,,loaded,apex\wpn\peacekeeper\wpn_apex_peacekeeper_lfe.wav,,,,,wpn_shotgun_fire_plr_decay,,,BUS_HDRFX,grp_wpn_lfe,snp_wpn_1p_act,,0,0,94,94,0,10000,10000,allon,default,allon,default,8,priority,1,oldest,0,0,90,90,0.25,1,no,2d,lfe,,nonlooping,,1,0,0,0,0,0.25,,no,,0,,no,water,over,,,,,,,yes,no,no,0,0,,no,,,,,,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,
wpn_apex_peacekeeper_lfe,,loaded,apex\wpn\peacekeeper\wpn_apex_peacekeeper_lfe.wav,,,,,wpn_shotgun_fire_plr_decay,,,BUS_HDRFX,grp_wpn_lfe,snp_wpn_1p_act,,0,0,94,94,0,10000,10000,allon,default,allon,default,8,priority,1,oldest,0,0,90,90,0.25,1,no,2d,lfe,,nonlooping,,1,0,0,0,0,0.25,,no,,0,,no,water,under,,,,,,,yes,no,no,0,0,,no,,,,,,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,
