Name,Behavior,Storage,FileSpec,FileSpecSustain,FileSpecRelease,Template,Loadspec,Secondary,SustainAlias,ReleaseAlias,Bus,VolumeGroup,DuckGroup,Duck,ReverbSend,CenterSend,VolMin,VolMax,DistMin,DistMaxDry,DistMaxWet,DryMinCurve,DryMaxCurve,WetMinCurve,WetMaxCurve,LimitCount,LimitType,EntityLimitCount,EntityLimitType,PitchMin,PitchMax,PriorityMin,PriorityMax,PriorityThresholdMin,PriorityThresholdMax,AmplitudePriority,PanType,Pan,Futz,Looping,RandomizeType,Probability,StartDelay,EnvelopMin,EnvelopMax,EnvelopPercent,OcclusionLevel,IsBig,DistanceLpf,FluxType,FluxTime,Subtitle,Doppler,ContextType,ContextValue,ContextType1,ContextValue1,ContextType2,ContextValue2,ContextType3,ContextValue3,Timescale,IsMusic,IsCinematic,FadeIn,FadeOut,Pauseable,StopOnEntDeath,Compression,StopOnPlay,DopplerScale,FutzPatch,VoiceLimit,IgnoreMaxDist,NeverPlayTwice,ContinuousPan,FileSource,FileSourceSustain,FileSourceRelease,FileTarget,FileTargetSustain,FileTargetRelease,Platform,Language,OutputDevices,PlatformMask,WiiUMono,StopAlias,DistanceLpfMin,DistanceLpfMax,FacialAnimationName,RestartContextLoops,SilentInCPZ,ContextFailsafe,GPAD,GPADOnly,MuteVoice,MuteMusic,RowSourceFileName,RowSourceShortName,RowSourceLineNumber
acc_paradise_music,,STREAMED,acc\music\115.wav,,,UIN_MOD,,,,,BUS_MUSIC,,snp_never_duck,,,,100,100,,,,,,,,,,,,,,,,,,,2d,,,NONLOOPING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
acc_paradise_calm,,STREAMED,acc\music\paradise_calm.wav,,,UIN_MOD,,,,,BUS_MUSIC,,snp_never_duck,,,,100,100,,,,,,,,,,,,,,,,,,,2d,,,NONLOOPING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
acc_paradise_omen,,,acc\fx\paradise_omen.wav,,,UIN_MOD,,,,,,,,,,,100,100,,,,,,,,,,,,,,,,,,,2d,,,NONLOOPING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
acc_glitch_warp,,,acc\fx\warp.wav,,,UIN_MOD,,,,,,,,,0,0,87,92,150,1200,1600,,,,,,,,,,,,,,,,3d,,,NONLOOPING,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
acc_overclock_zap,,,acc\fx\overclock_zap.wav,,,UIN_MOD,,,,,,,,,0,0,87,92,120,600,900,,,,,,,,,,,,,,,,3d,,,NONLOOPING,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
acc_item_implant,,,acc\fx\item_implant.wav,,,UIN_MOD,,,,,,,,,0,0,87,92,150,1200,1600,,,,,,,,,,,,,,,,3d,,,NONLOOPING,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
acc_headshot_ding,,,acc\fx\headshot_ding.wav,,,UIN_MOD,,,,,,,,,,,92,92,,,,,,,,,,,,,,,,,,,2d,,,NONLOOPING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
acc_phantom_zap,,,acc\fx\electric_zap.wav,,,UIN_MOD,,,,,,,,,0,0,92,92,150,1200,1600,,,,,,,,,,,,,,,,3d,,,NONLOOPING,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zmb_spawn_powerup,,,acc\fx\powerup_spawn.wav,,,UIN_MOD,,,,,,,,,0,0,87,92,400,2400,2600,,,,,,,,,,,,,,,,3d,,,NONLOOPING,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zmb_powerup_grabbed,,,acc\fx\powerup_grab.wav,,,UIN_MOD,,,,,,,,,0,0,87,92,400,2400,2600,,,,,,,,,,,,,,,,3d,,,NONLOOPING,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
evt_nuke_flash,,,acc\fx\powerup_nuke.wav,,,UIN_MOD,,,,,,,,,0,0,92,92,150,1200,1600,,,,,,,,,,,,,,,,3d,,,NONLOOPING,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zmb_perks_packa_upgrade,,,acc\fx\pap_plasma.wav,,,UIN_MOD,,,,,,,,,0,0,83,92,150,1200,1600,,,,,,,,,,,,,,,,3d,,,NONLOOPING,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
acc_jingle_jugg,,,acc\fx\jingles\jingle_jugg.wav,,,UIN_MOD,,,,,,,,,0,0,81,86,150,1200,1600,,,,,,,,,,,,,,,,3d,,,NONLOOPING,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
acc_jingle_speed,,,acc\fx\jingles\jingle_speed.wav,,,UIN_MOD,,,,,,,,,0,0,81,86,150,1200,1600,,,,,,,,,,,,,,,,3d,,,NONLOOPING,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
acc_jingle_doubletap,,,acc\fx\jingles\jingle_doubletap.wav,,,UIN_MOD,,,,,,,,,0,0,81,86,150,1200,1600,,,,,,,,,,,,,,,,3d,,,NONLOOPING,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
acc_jingle_stamin,,,acc\fx\jingles\jingle_stamin.wav,,,UIN_MOD,,,,,,,,,0,0,81,86,150,1200,1600,,,,,,,,,,,,,,,,3d,,,NONLOOPING,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
acc_jingle_mulekick,,,acc\fx\jingles\jingle_mulekick.wav,,,UIN_MOD,,,,,,,,,0,0,81,86,150,1200,1600,,,,,,,,,,,,,,,,3d,,,NONLOOPING,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
acc_jingle_revive,,,acc\fx\jingles\jingle_revive.wav,,,UIN_MOD,,,,,,,,,0,0,81,86,150,1200,1600,,,,,,,,,,,,,,,,3d,,,NONLOOPING,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
acc_jingle_deadshot,,,acc\fx\jingles\jingle_deadshot.wav,,,UIN_MOD,,,,,,,,,0,0,81,86,150,1200,1600,,,,,,,,,,,,,,,,3d,,,NONLOOPING,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
acc_jingle_widows,,,acc\fx\jingles\jingle_widows.wav,,,UIN_MOD,,,,,,,,,0,0,81,86,150,1200,1600,,,,,,,,,,,,,,,,3d,,,NONLOOPING,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
acc_jingle_phd,,,acc\fx\jingles\jingle_phd.wav,,,UIN_MOD,,,,,,,,,0,0,81,86,150,1200,1600,,,,,,,,,,,,,,,,3d,,,NONLOOPING,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
acc_jingle_cherry,,,acc\fx\jingles\jingle_cherry.wav,,,UIN_MOD,,,,,,,,,0,0,81,86,150,1200,1600,,,,,,,,,,,,,,,,3d,,,NONLOOPING,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
acc_shard_pickup,,,acc\fx\diamond_found.wav,,,UIN_MOD,,,,,,,,,0,0,92,92,150,1200,1600,,,,,,,,,,,,,,,,3d,,,NONLOOPING,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
acc_decon_alarm,,,zmb\ai\civil_protector\police_box_siren.wav,,,UIN_MOD,,,,,,,,,0,0,92,92,150,1200,1600,,,,,,,,,,,,,,,,2d,,,NONLOOPING,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
acc_bottle_pickup,,,acc\fx\glass_cling.wav,,,UIN_MOD,,,,,,,,,0,0,92,92,150,1200,1600,,,,,,,,,,,,,,,,3d,,,NONLOOPING,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
evt_perk_deny,,,acc\fx\deny.wav,,,UIN_MOD,,,,,,,,,0,0,92,92,150,1200,1600,,,,,,,,,,,,,,,,3d,,,NONLOOPING,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zmb_perks_packa_deny,,,acc\fx\deny.wav,,,UIN_MOD,,,,,,,,,0,0,92,92,150,1200,1600,,,,,,,,,,,,,,,,3d,,,NONLOOPING,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zmb_perks_packa_ready,,,acc\fx\shard_pickup.wav,,,UIN_MOD,,,,,,,,,0,0,92,92,150,1200,1600,,,,,,,,,,,,,,,,3d,,,NONLOOPING,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
evt_bottle_dispense,,,acc\fx\glass_cling.wav,,,UIN_MOD,,,,,,,,,0,0,92,92,150,1200,1600,,,,,,,,,,,,,,,,3d,,,NONLOOPING,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
acc_jingle_jugg_loop,,,acc\fx\jingles\loop_jugg.wav,,,UIN_MOD,,,,,,,,,0,0,81,86,150,1200,1600,,,,,,,,,,,,,,,,3d,,,NONLOOPING,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
acc_jingle_revive_loop,,,acc\fx\jingles\loop_revive.wav,,,UIN_MOD,,,,,,,,,0,0,81,86,150,1200,1600,,,,,,,,,,,,,,,,3d,,,NONLOOPING,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
acc_jingle_speed_loop,,,acc\fx\jingles\loop_speed.wav,,,UIN_MOD,,,,,,,,,0,0,81,86,150,1200,1600,,,,,,,,,,,,,,,,3d,,,NONLOOPING,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
acc_jingle_doubletap_loop,,,acc\fx\jingles\loop_doubletap.wav,,,UIN_MOD,,,,,,,,,0,0,81,86,150,1200,1600,,,,,,,,,,,,,,,,3d,,,NONLOOPING,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
acc_jingle_phd_loop,,,acc\fx\jingles\loop_phd.wav,,,UIN_MOD,,,,,,,,,0,0,81,86,150,1200,1600,,,,,,,,,,,,,,,,3d,,,NONLOOPING,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
acc_jingle_stamin_loop,,,acc\fx\jingles\loop_stamin.wav,,,UIN_MOD,,,,,,,,,0,0,81,86,150,1200,1600,,,,,,,,,,,,,,,,3d,,,NONLOOPING,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
acc_jingle_deadshot_loop,,,acc\fx\jingles\loop_deadshot.wav,,,UIN_MOD,,,,,,,,,0,0,81,86,150,1200,1600,,,,,,,,,,,,,,,,3d,,,NONLOOPING,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
acc_jingle_mulekick_loop,,,acc\fx\jingles\loop_mulekick.wav,,,UIN_MOD,,,,,,,,,0,0,81,86,150,1200,1600,,,,,,,,,,,,,,,,3d,,,NONLOOPING,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
acc_jingle_widows_loop,,,acc\fx\jingles\loop_widows.wav,,,UIN_MOD,,,,,,,,,0,0,81,86,150,1200,1600,,,,,,,,,,,,,,,,3d,,,NONLOOPING,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
acc_jingle_cherry_loop,,,acc\fx\jingles\loop_cherry.wav,,,UIN_MOD,,,,,,,,,0,0,81,86,150,1200,1600,,,,,,,,,,,,,,,,3d,,,NONLOOPING,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
acc_soul_steal,,,acc\fx\soul_steal.wav,,,UIN_MOD,,,,,,,,,0,0,100,100,300,1200,1600,,,,,,,,,,,,,,,,3d,,,NONLOOPING,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
acc_battery_zap,,,acc\fx\battery_zap.wav,,,UIN_MOD,,,,,,,,,0,0,92,92,150,1200,1600,,,,,,,,,,,,,,,,3d,,,NONLOOPING,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
acc_phantom_warp,,,acc\fx\warp.wav,,,UIN_MOD,,,,,,,,,0,0,95,98,400,1500,2000,,,,,,,,,-500,-350,,,,,,3d,,,NONLOOPING,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
acc_scientist_warp,,,acc\fx\warp.wav,,,UIN_MOD,,,,,,,,,0,0,95,98,400,1500,2000,,,,,,,,,250,400,,,,,,3d,,,NONLOOPING,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
acc_scientist_numbers_lp,,,acc\fx\scientist_numbers_lp.wav,,,UIN_MOD,,,,,,,,,0,0,85,90,80,450,600,,,,,,,,,,,,,,,,3d,,,LOOPING,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
acc_teleport_warp,,,acc\fx\teleport_warp.wav,,,UIN_MOD,,,,,,,,,0,0,100,100,250,2800,3200,,,,,,,,,,,100,100,,,,3d,,,NONLOOPING,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
acc_teleport_charge,,,acc\fx\teleport_charge.wav,,,UIN_MOD,,,,,,,,,0,0,86,90,200,2200,2600,,,,,,,,,,,,,,,,3d,,,NONLOOPING,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
